!	0
%	2
CRIB	2239
CRICKET	1495
CRIME	273
CRIMINAL	1865
CRIPPLE	5167
CRISIS	5170
CRISP	2297
CRISSCROSS	5172
CRITERIA	5173
CRITERION	747
CRITIC	1271
CRITICAL	4961
CRITICISM	2314
CRITICIZE	1777
CRITIQUE	5181
CROAK	5184
CROCHET	2467
CROCODILE	1065
CROOK	2557
CROOKED	3024
CROPS	797
CROSS	3793
CROSSING	5189
CROSSWORD	5192
CROSS_COUNTRY	5193
CROW	3151
CROWD	2103
CROWDED	5196
CROWN	5197
CRUCIAL	5178
CRUDE	5199
CRUEL	5200
CRUISE	2409
CRUMB	3722
CRUMBLE	5202
CRUMBS	5134
CRUNCH	2600
CRUNCHY	4143
CRUSH	4126
CRUST	3723
CRUTCH	3836
CRY	2240
CRYSTAL	2468
CUB	2241
CUBA	5217
CUBAN	5218
CUBE	3332
CUCUMBER	5221
CUDDLE	2242
CUDDLY	5224
CUE	2469
CUFF	5225
CUFF_LINK	5226
CUISINE	5227
CULT	5229
CULTURE	1904
CUNNING	4312
CUP	3631
CUPBOARD	4043
CUPCAKE	5232
CUPID	4872
CUPS	3641
CURB	4185
CURE	831
CURFEW	5236
CURIOSITY	4313
CURIOUS	4314
CURL	5240
CURRENT	636
CURSE	2315
CURSIVE	5245
CURTAIN	5249
CURTAINS	3322
CURTSEY	3627
CURVE	1345
CURVED	1730
CUSHION	4389
CUSS	2316
CUSTARD	5253
CUSTOM	4186
CUSTOMER	4020
CUT	2208
CUTE	542
CUTLET	5261
CUT_DOWN	5262
CYCLE	3075
CYCLONE	5263
CYLINDER	4127
CYNIC	5176
CYST	5265
D	5266
DAD	5267
DADDY	5272
DAGGER	4721
DAILY	1153
DAIQUIRI	3304
DAIRY	4478
DAISIES	5274
DAISY	5275
DALE	5276
DALLAS	5277
DALMATIAN	5278
DAM	2864
DAMAGE	212
DAMN	1325
DAMP	4744
DANCE	626
DANCER	355
DANDELION	5294
DANDRUFF	5296
DANGER	213
DANGEROUS	315
DANISH	5301
DANK	5302
DARE	3716
DARING	593
DARK	655
DARKER	5308
DARKNESS	3222
DARN	5281
DART	1886
DARTS	5309
DASH	3424
DASHBOARD	4187
DATA	1265
DATE	1701
DAUGHTER	4508
DAVID	4116
DAVIDSON	5312
DAVID_BOWIE	5313
DAVINCI	5315
DAWN	5316
DAY	689
DAYBREAK	5317
DAYS	5324
DAZE	5329
DEAD	832
DEADLINE	5335
DEADLY	5300
DEAF	3311
DEAL	790
DEAN	5343
DEAR	5344
DEATH	833
DEBATE	1778
DEBT	3121
DECADE	4368
DECADES	5356
DECAY	4341
DECEIT	2317
DECEIVE	3043
DECELERATE	179
DECEMBER	5358
DECENCY	4658
DECEPTION	4448
DECIDE	4545
DECIDED	5362
DECIDING	5363
DECISION	4546
DECK	3438
DECLARATION	5014
DECLINE	195
DECOMPOSE	3462
DECORATE	545
DECORATION	4060
DECORATIVE	5369
DECORATOR	5370
DECREASE	5364
DEDICATE	4888
DEDICATION	5372
DEEP	3389
DEER	1379
DEFEAT	779
DEFEND	2053
DEFENDANT	5376
DEFENSE	1824
DEFICIT	5379
DEFINE	4634
DEFINITE	4380
DEFINITION	5380
DEFINITIONS	5383
DEFLATION	5384
DEFROST	4188
DEGRADE	5182
DEGREE	1346
DEGREES	4353
DELAY	5392
DELAYED	5396
DELICATE	3753
DELICIOUS	5397
DELIGHT	5400
DELINQUENT	533
DELIVER	2243
DELUSION	5404
DEMAND	1951
DEMEAN	5387
DEMI	5406
DEMOCRACY	1202
DEMOCRAT	4714
DEMOCRATIC	4901
DEMOLISH	1474
DEMON	5410
DEMONSTRATE	5412
DEMONSTRATION	5413
DEN	5414
DENDRITE	2218
DENIAL	196
DENIM	5416
DENOMINATOR	5417
DENSE	5418
DENT	214
DENTAL	5421
DENTIST	4342
DENY	197
DEODORANT	1560
DEPART	894
DEPARTMENT	1751
DEPEND	5093
DEPENDABLE	5427
DEPENDENT	1099
DEPLETE	5429
DEPLETION	5430
DEPOSIT	2576
DEPRESS	5436
DEPRESSED	3403
DEPRESSION	5437
DEPTH	5373
DEPUTY	5060
DESCEND	1927
DESCENDENT	1292
DESCENT	1933
DESCRIBE	486
DESCRIPTION	5443
DESERT	4051
DESERVE	5446
DESIGN	1736
DESIGNER	1737
DESIRE	1190
DESK	3955
DESPAIR	1356
DESPISE	5450
DESSERT	4061
DESTINY	5451
DESTROY	1475
DESTROYER	5161
DESTRUCT	5015
DESTRUCTION	3492
DESTRUCTIVE	5017
DETACH	1594
DETAIL	4189
DETAILS	5455
DETECTIVE	4780
DETERGENT	3293
DETERIORATE	3757
DETERMINE	1519
DETERMINED	5462
DETROIT	5464
DEUCE	283
DEVELOP	3897
DEVELOPMENT	3463
DEVICE	5033
DEVIL	1317
DEVILS	5468
DEVIOUS	5469
DEW	5285
DIAGNOSIS	5470
DIAGRAM	4433
DIAL	4085
DIAMETER	365
DIAMOND	4789
DIAPER	2244
DIAPERS	5424
DIARY	3523
DICE	4240
DICK	5480
DICTATOR	3596
DICTIONARY	1081
DID	5484
DIE	3975
DIET	4105
DIFFER	783
DIFFERENCE	1009
DIFFERENT	89
DIFFICULT	4076
DIFFICULTY	5489
DIG	3976
DIGEST	3524
DIGESTION	5495
DIGGER	5016
DIGIT	5497
DIGITAL	5498
DIGITS	5499
DIGNITY	5500
DILEMMA	4982
DILIGENCE	5501
DILL	5504
DILUTE	5505
DIM	3806
DIME	4362
DIMINISH	2972
DINE	5506
DINER	4056
DING	5420
DING_DONG	5507
DINING_ROOM	5508
DINNER	2587
DINOSAUR	1302
DIOXIDE	4231
DIP	4535
DIPLOMA	4386
DIPLOMACY	5516
DIRECT	5517
DIRECTION	1887
DIRECTIONS	1888
DIRECTOR	419
DIRT	3851
DIRTY	3223
DISABILITY	68
DISABLE	5530
DISABLED	80
DISAGREE	784
DISAGREEMENT	791
DISALLOW	1070
DISAPPEAR	1642
DISAPPOINT	3044
DISAPPOINTED	5534
DISAPPROVAL	1709
DISASSOCIATE	1991
DISASTER	1752
DISBELIEF	1019
DISBELIEVE	2965
DISC	4344
DISCIPLE	5538
DISCIPLES	5539
DISCIPLINE	2945
DISCOMFORT	4875
DISCONNECT	4988
DISCOUNT	5542
DISCOURAGE	5531
DISCOVER	4236
DISCOVERY	4413
DISCREET	5548
DISCRETE	5549
DISCRIMINATE	5551
DISCUSS	1779
DISCUSSION	1784
DISEASE	834
DISGRACE	2318
DISGUISE	5079
DISGUST	1326
DISGUSTING	2198
DISH	3632
DISHEARTEN	5543
DISHES	3738
DISHONEST	2319
DISHONESTY	5558
DISHONOR	5553
DISHWASHER	1684
DISINFECTANT	4676
DISINTEGRATE	5452
DISK	5559
DISLIKE	2155
DISLOYAL	3045
DISMAY	2187
DISMISS	494
DISNEY	5561
DISNEY_WORLD	5563
DISOBEY	5564
DISORDER	1279
DISORDERLY	5566
DISORGANIZED	5568
DISOWN	42
DISPENSE	5571
DISPERSE	5572
DISPLAY	1905
DISPROVE	1713
DISPUTE	5574
DISREGARD	5575
DISRUPT	5578
DISSATISFACTION	4919
DISSERTATION	5579
DISSIMILAR	1010
DISSOLVE	316
DISSUADE	5544
DISTANCE	5582
DISTANT	2175
DISTINCT	4680
DISTRUST	3046
DISTURB	1487
DISUSE	5586
DITCH	4133
DITZY	4474
DIVE	3425
DIVER	5590
DIVIDE	449
DIVIDEND	5591
DIVING	3426
DIVISION	468
DIVORCE	3751
DIXON	5594
DIZZY	3344
DNA	4574
DO	81
DOCILE	5597
DOCK	2753
DOCKS	5598
DOCTOR	1266
DOCTORAL	5390
DOCUMENT	792
DODGE	4227
DODGER	5604
DOE	3863
DOER	5607
DOG	1380
DOGS	5614
DOING	5615
DOLL	2245
DOLLAR	1231
DOLLARS	3132
DOLLS	5617
DOLPHIN	5618
DOMAIN	1753
DOMESTIC	5623
DOMINANT	771
DOMINATE	4997
DOMINEERING	5628
DOMINICAN	5629
DON'T	5585
DON'T_HAVE	5630
DON'T_KNOW	5631
DONATION	3346
DONE	241
DONKEY	1381
DONOR	3347
DOODLE	5636
DOOR	2642
DOORBELL	4524
DOORS	5643
DOORWAY	5638
DOPE	5131
DOPEY	2688
DORITOS	4537
DORK	5645
DORM	1602
DOT	3224
DOTS	4989
DOUBLE	4933
DOUBT	2966
DOUBTFUL	4381
DOUGH	3189
DOUGHNUT	2402
DOUGHNUTS	5652
DOVE	2601
DOWN	1928
DOWNSTAIRS	2684
DOWNSTREAM	5656
DOWNTOWN	3915
DOZE	5660
DOZEN	2432
DO_WELL	5661
DRACULA	3348
DRAFT	1825
DRAG	3579
DRAGON	3434
DRAIN	4729
DRAINAGE	5587
DRAMA	370
DRANO	4730
DRAPES	3323
DRAW	1738
DRAWER	3956
DRAWING	1739
DREAM	1958
DREAMS	5671
DREARY	5672
DRENCH	5673
DRESS	546
DRESSER	3957
DRESSING	4750
DRESSY	4310
DRIFT	2176
DRILL	3198
DRINK	953
DRINKING	5688
DRINKS	3305
DRIP	4812
DRIVE	1191
DRIVER	1194
DRIVERS	5690
DRIVERS_LICENSE	5691
DRIVEWAY	1963
DRIVING	5692
DROOL	5693
DROP	433
DROVE	4190
DROWN	5346
DROWSY	5694
DRUG	163
DRUGS	457
DRUM	2534
DRUNK	954
DRY	3366
DRYER	3375
DUCK	1382
DUCKLING	5702
DUCKS	1445
DUDE	5704
DUE	1981
DUG	5705
DULL	3410
DUMB	143
DUMBFOUNDED	2188
DUMMY	5708
DUMP	5528
DUNE	3886
DUNGAREES	5709
DUNGEON	4307
DUNK	2470
DUPER	5711
DUPLICATE	4733
DUSK	5303
DUST	1050
DUSTER	5713
DUSTPAN	3844
DUTY	1826
DWARF	5714
DWARVES	2689
DYE	5719
DYNAMITE	2567
DYNASTY	4527
EAGER	1192
EAGLE	1203
EAR	293
EARLY	3152
EARN	5725
EARNESTNESS	5723
EARNINGS	5730
EARRING	5474
EARRINGS	5732
EARS	3087
EARTH	2030
EARTHQUAKE	4079
EASE	4876
EAST	4791
EASTER	2699
EASY	2691
EAT	2588
EATING	5054
ECONOMIC	3990
ECONOMY	3873
ECSTASY	5695
ECSTATIC	5748
ED	5749
EDDIE_MURPHY	4870
EDGE	3571
EDGY	5751
EDISON	5752
EDITOR	2120
EDITORIAL	1916
EDUCATE	4839
EDUCATION	4840
EFFECT	645
EFFORT	5753
EGG	2298
EGGS	2299
EGG_ROLL	4531
EGO	1127
EGYPT	1303
EIFFEL	5765
EIFFEL_TOWER	5766
EIGHT	2471
EIGHTEEN	551
EINSTEIN	937
ELABORATE	4681
ELBOW	1463
ELBOWS	5770
ELDER	5771
ELDERLY	4150
ELDERS	4581
ELECT	1698
ELECTION	2514
ELECTRIC	1685
ELECTRICIAN	5772
ELECTRICITY	1245
ELECTROCUTE	5773
ELECTRON	2036
ELEGANT	2838
ELEMENT	2037
ELEMENTS	4487
ELEPHANT	1383
ELEVATOR	3645
ELEVEN	5781
ELF	4569
ELIMINATION	5256
ELK	1384
ELM	5786
ELMER'S	5787
ELM_STREET	5788
ELSE	5789
ELVES	5717
EMBARRASS	1944
EMBRACE	5790
EMERALD	5475
EMERGENCY	215
EMOTION	5208
EMOTIONAL	5209
EMOTIONS	5794
EMPATHETIC	1612
EMPATHY	1619
EMPEROR	4528
EMPHASIZE	5796
EMPIRE	3905
EMPLOYEE	1992
EMPLOYEES	5799
EMPLOYER	3597
EMPLOYMENT	739
EMPTY	1100
ENCLOSED	5802
ENCOMPASSING	5803
ENCOURAGE	5545
ENCYCLOPEDIA	1082
END	495
ENDEARMENT	5806
ENDING	2943
ENDLESS	5807
ENDOCRINE	5810
ENDS	5811
ENDURANCE	5812
ENEMA	5813
ENEMIES	5814
ENEMY	601
ENERGETIC	5815
ENERGY	400
ENFORCEMENT	5821
ENGAGE	2936
ENGAGEMENT	1478
ENGINE	4049
ENGINEER	1740
ENGLAND	3823
ENGLISH	487
ENJOY	5401
ENJOYMENT	5825
ENLARGE	5826
ENLIST	5827
ENOUGH	5632
ENRAGE	1327
ENTER	519
ENTERPRISE	3991
ENTERTAIN	1255
ENTERTAINMENT	5831
ENTHUSIASTIC	5817
ENTRANCE	5639
ENTRY	3274
ENVELOPE	5832
ENVIRONMENT	4659
ENVY	510
EPIDERMIS	5833
EQUAL	2438
EQUATION	997
EQUILIBRIUM	2439
ERA	725
ERASE	5431
ERASER	3254
ERECT	3898
ERIE	4134
ERODE	2177
ERROR	5071
ERUPT	3376
ESCALATOR	5779
ESCAPE	4176
ESCARGOT	5837
ESKIMO	5838
ESP	5839
ESPIONAGE	5842
ESSAY	3580
ESSENCE	2856
ESTATE	5843
ESTEEM	4972
ESTIMATE	101
ESTROGEN	5845
ETERNAL	5846
ETERNITY	5848
ETHICS	4807
ETHIOPIA	5850
ETIQUETTE	5851
EUROPE	1214
EVACUATE	4682
EVALUATE	1272
EVAPORATE	5533
EVE	5852
EVEN	2440
EVENING	690
EVENS	5854
EVENT	637
EVENTS	4608
EVER	680
EVERY	1034
EVERYDAY	1154
EVERYONE	1035
EVERYTHING	1036
EVICT	1603
EVIDENCE	4291
EVIL	2320
EVOLUTION	5860
EWE	1385
EXACT	266
EXAM	4449
EXAMINATION	5861
EXAMINE	4456
EXAMPLE	5862
EXCEDRIN	1967
EXCEL	298
EXCELLENT	2193
EXCEPTIONAL	3034
EXCESS	5867
EXCHANGE	2666
EXCISE	5257
EXCITE	1179
EXCITED	1580
EXCITEMENT	584
EXCITING	594
EXCLAMATION	5874
EXCLAMATION_POINT	1
EXCUSE	1630
EXECUTIVE	3598
EXERCISE	401
EXHALE	3770
EXHAUST	5879
EXHAUSTED	5880
EXHILARATING	5871
EXIST	1020
EXISTENCE	1021
EXIT	5640
EXORCIST	5882
EXOTIC	5290
EXPAND	5768
EXPANSE	5884
EXPECTATIONS	5886
EXPENSE	252
EXPENSIVE	4191
EXPERIENCE	726
EXPERIMENT	2796
EXPERIMENTER	5893
EXPERT	1170
EXPIRED	5895
EXPLAIN	1520
EXPLANATION	1521
EXPLODE	2568
EXPLORER	585
EXPLOSION	2569
EXPLOSIVE	5720
EXPOSURE	5359
EXPRESS	1215
EXPRESSION	1906
EXTEND	5901
EXTENSION	1795
EXTERIOR	5902
EXTERNAL	5847
EXTINCT	1386
EXTORT	3257
EXTORTION	3258
EXTRA	3017
EXTRAORDINARY	5903
EXTRAVAGANT	2839
EXTREME	5297
EXTREMES	5907
EXTREMITY	1796
EXTROVERT	5909
EYE	3390
EYEBALL	5023
EYEBROWS	3852
EYELASH	5911
EYELASHES	5918
EYELID	5916
EYES	3312
EYE_BALL	5920
EYE_BROW	5921
EYE_LINER	5924
FABLE	635
FABRIC	4745
FACE	1648
FACT	5859
FACTOR	998
FACTORS	4928
FACTORY	3906
FACTS	1083
FACULTY	5933
FAD	4751
FADDLE	5934
FADE	2178
FAHRENHEIT	4354
FAIL	299
FAILURE	304
FAINT	4835
FAIR	2150
FAIRY	5782
FAIRYTALE	3525
FAITH	2952
FAITHFUL	3668
FAKE	3407
FALL	1929
FALSE	5357
FAME	424
FAMILIAR	5952
FAMILY	638
FAMINE	5347
FAMISHED	5956
FAMOUS	420
FAN	859
FANATIC	5958
FANCY	4752
FANGS	4656
FANTASTIC	2194
FANTASY	5664
FAR	803
FARE	5960
FAREWELL	5961
FARM	349
FARMER	798
FARMERS	1084
FART	2806
FARTHER	5963
FARTS	2811
FASCINATING	5964
FASCISM	2321
FASHION	4753
FAST	180
FASTEN	2995
FAT	938
FATAL	5336
FATE	5348
FATHER	5268
FATIGUE	5881
FATTENING	4004
FAT_LADY	5976
FAUCET	5668
FAULT	216
FAVOR	1952
FAVORITE	3035
FAWN	3153
FBI	751
FEAR	656
FEASIBLE	5982
FEAST	2589
FEATHER	3154
FEATHERS	3155
FEATURE	4423
FEBRUARY	5985
FECES	5986
FEDERAL	752
FEE	4426
FEEBLE	5988
FEED	1387
FEEL	4261
FEELING	646
FEELINGS	5793
FEELY	5992
FEET	3566
FELL	5653
FELLOW	3660
FELLOWSHIP	5997
FELT	4746
FEMALE	3766
FEMININE	6002
FENCE	2660
FERN	6004
FESTIVAL	4271
FEUD	1785
FEVER	3329
FEW	5096
FIB	5979
FIBER	3696
FICTION	3526
FIDDLE	2572
FIELD	1754
FIERCE	1351
FIG	5051
FIGHT	712
FIGHTER	3653
FIGHTING	6012
FIGURE	1273
FIGURES	5930
FIGURINE	4373
FILE	4044
FILL	3275
FILLED	6013
FILLING	4343
FILM	4109
FILTH	4660
FILTHY	5523
FIN	5619
FINAL	5804
FINALLY	6015
FINANCE	5747
FINANCIAL	822
FIND	5460
FINE	1788
FINGER	1652
FINGERNAIL	3205
FINGERPRINT	6021
FINGERS	1812
FINISH	235
FINISHED	242
FINITE	6023
FINS	6024
FIRE	840
FIRED	6025
FIREMAN	4623
FIREPLACE	3784
FIRE_ENGINE	6029
FIRE_FIGHTER	6026
FIRM	2953
FIRST	823
FIRST_AID	6032
FISH	2412
FISHING	3439
FIST	1328
FIT	4754
FITNESS	627
FITTEST	6037
FIT_IN	2985
FIVE	1022
FIVE_0	6039
FIX	502
FLAG	1045
FLAKE	4377
FLAKES	3697
FLAMBOYANT	5904
FLAME	3967
FLANNEL	6042
FLAP	3156
FLAPJACKS	6044
FLARE	6045
FLASH	2263
FLASHLIGHT	2748
FLASK	2797
FLAT	1604
FLAVOR	4493
FLAWLESS	6047
FLEA	3206
FLEE	5836
FLEET	1827
FLESH	3349
FLEX	1797
FLEXIBLE	3011
FLICK	3071
FLIES	6051
FLIGHT	895
FLING	639
FLIP	356
FLIPPER	5620
FLIPS	6052
FLIRT	6053
FLOAT	2511
FLOATER	6054
FLOOD	5535
FLOOR	2685
FLOP	6043
FLORIDA	1066
FLORIDIAN	6056
FLOUR	2420
FLOW	5657
FLOWER	2700
FLOWERS	2840
FLOYD	6061
FLU	4821
FLUFF	6062
FLUFFY	4315
FLUID	3350
FLUNK	5935
FLUSH	3417
FLUTE	2535
FLUTTER	3157
FLY	885
FLYER	6066
FLYING	896
FOAM	2721
FOCUS	2068
FOE	602
FOES	6069
FOG	3474
FOGGY	3414
FOIL	1144
FOLD	3012
FOLDER	3137
FOLK	6075
FOLLOW	2947
FOLLOWER	2970
FOLLY	6076
FOND	511
FONDLE	4262
FOOD	149
FOOL	1716
FOOLISH	4512
FOOT	1464
FOOTBALL	1772
FOR	713
FORBID	714
FORBIDDEN	1071
FORCE	715
FORCEFUL	772
FORD	5897
FOREGROUND	2279
FOREHEAD	3088
FOREIGN	1004
FORESEE	6093
FORESIGHT	804
FOREST	2819
FORETELL	6095
FOREVER	1155
FORGET	3816
FORGIVE	1631
FORGOT	5576
FORK	5742
FORKS	6099
FORM	1695
FORMAL	2083
FORMING	6101
FORMULA	999
FORT	1828
FORTUNE	5052
FORWARD	573
FOSSIL	1304
FOUL	2322
FOUND	5547
FOUNDATION	2670
FOUNTAIN	5681
FOUR	4990
FOUR-BY-FOUR	6105
FOURTH	6106
FOX	1388
FOYER	6107
FRACTION	6108
FRACTURE	1798
FRAGILE	3739
FRAGRANCE	1848
FRAIL	3754
FRAME	6110
FRANCE	5090
FRANKENSTEIN	5662
FRANKS	2807
FRANTIC	5144
FRATERNITY	3847
FRAUD	4450
FRAY	1595
FREAK	6118
FRECKLE	5648
FREDDY_KRUGER	6119
FREE	1204
FREEDOM	1205
FREEWAY	4192
FREEZE	4523
FREEZER	3968
FRENCH	5228
FRENZY	6114
FREQUENCY	1156
FREQUENT	1157
FRESH	860
FRESHMEN	2939
FRET	6123
FRIAR	4582
FRIDAY	5318
FRIED	2425
FRIEND	603
FRIENDLINESS	6126
FRIENDLY	6127
FRIENDS	2986
FRIENDSHIP	3497
FRIES	6078
FRIGHT	657
FRIGHTEN	6136
FRIGHTENED	658
FRIGID	4822
FRILL	5675
FRINGE	3018
FRISBEE	5537
FRISK	4316
FROG	3145
FROLIC	6077
FROM	2179
FRONT	805
FRONTIER	5123
FROST	3207
FROSTED	4062
FROSTING	4063
FROWN	5210
FROZEN	4823
FRUIT	1666
FRUSTRATE	762
FRUSTRATED	6144
FRUSTRATION	767
FRY	2300
FUDGE	3855
FUEL	4193
FUGITIVE	5041
FULL	3276
FUMES	4194
FUN	411
FUNCTION	6152
FUND	6153
FUNDAMENTAL	2692
FUNERAL	3225
FUNGI	984
FUNGUS	985
FUNNY	1256
FUNNY_BONE	5769
FUR	1389
FURNISH	5366
FURNITURE	1562
FURRY	1329
FURTHER	2180
FURY	1330
FUSE	3377
FUSS	1488
FUTURE	806
FUZZ	2472
FUZZY	2473
GADGET	5466
GAG	4554
GAGGED	3617
GAIN	261
GAINS	4167
GAL	4502
GALAXY	6168
GALL	6170
GALLERY	6171
GALLON	6167
GALLOP	6174
GALOSHES	3567
GALS	6176
GAMBLE	3040
GAME	412
GAMES	1773
GANDER	6179
GANG	2570
GANGSTER	2323
GARAGE	4195
GARBAGE	1060
GARDEN	3985
GARLIC	3724
GAS	181
GATE	4734
GATHER	262
GATHERING	4583
GATORS	6055
GAUGE	4196
GAUZE	2544
GAVEL	5102
GAY	5940
GAZE	6184
GAZELLE	671
GEAR	3076
GEEK	6186
GEESE	3178
GEL	6187
GELATIN	6188
GEM	5476
GENDER	3056
GENE	4575
GENERAL	1829
GENERIC	3702
GENEROUS	4427
GENES	4576
GENETICS	4577
GENIUS	3813
GENTLE	4263
GENTLEMAN	6191
GENUINE	2118
GEOLOGY	5733
GEOMETRY	1000
GEORGE	3661
GEORGIA	6195
GERM	2307
GERMAN	6196
GERMANY	6111
GET	300
GET_AWAY	6198
GEYSER	6104
GHETTO	3226
GHOST	2967
GHOST_BUSTERS	6209
GHOUL	6205
GIANT	2817
GIFT	3184
GIFTED	3807
GIGGLE	6157
GILLIGAN'S	6212
GIN	955
GINGER	973
GIRAFFE	1390
GIRL	2097
GIRLFRIEND	3669
GIRLS	2841
GIVE	525
GIVE_IN	6216
GIVE_UP	5936
GIVING	4267
GLACIER	4824
GLAD	2385
GLANCE	6221
GLANDS	3464
GLARE	3313
GLASS	2798
GLASSES	3314
GLIDE	897
GLOBE	2028
GLOOMY	4770
GLORY	2759
GLOSS	6228
GLOSSY	6229
GLOVE	2676
GLOVES	3654
GLOW	2115
GLUE	2046
GO	574
GOAL	236
GOALS	6235
GOAT	1391
GOBLIN	6206
GOD	1078
GODDESS	2842
GODLINESS	1318
GODMOTHER	5941
GOES	1589
GOGGLES	6241
GOING	2181
GOLD	3612
GOLDEN	1732
GOLF	2474
GONE	129
GOO	2246
GOO-GAA	6246
GOO-GOO	6247
GOOD	119
GOOD-BYE	6251
GOODBYE	481
GOODNESS	2324
GOODS	2325
GOOD_LOOKING	6260
GOOFY	6261
GOOF_OFF	6262
GOOSE	3158
GORDON	6046
GORGEOUS	2843
GORILLA	1622
GOSSIP	6128
GOT	6197
GOURMET	4483
GOVERNMENT	740
GOVERNOR	6264
GOWN	4159
GO_OVER	6266
GRAB	2386
GRACE	2505
GRACEFUL	2501
GRACIOUS	6254
GRADE	30
GRADUATE	4160
GRADUATION	4161
GRAFT	4434
GRAHAM	6244
GRAIN	956
GRAMMAR	5822
GRAND	3089
GRANDCHILD	6274
GRANDFATHER	1293
GRANDMA	5185
GRANDMOTHER	1294
GRANDPA	5953
GRANDPARENT	1295
GRANDPARENTS	5331
GRANITE	6275
GRANOLA	5203
GRANT	6215
GRAPE	1667
GRAPEFRUIT	6277
GRAPH	2602
GRASP	4690
GRASS	799
GRASSHOPPER	3876
GRATE	4282
GRATEFUL	6282
GRATITUDE	6283
GRAVE	3965
GRAVEL	5524
GRAVEYARD	6284
GRAVITY	861
GRAVY	3190
GRAY	3227
GRAZE	4331
GREASE	4197
GREASY	6286
GREAT	1089
GREATER	6288
GREATEST	3036
GREED	2326
GREEDY	6289
GREEK	1305
GREEKS	6290
GREEN	986
GREENS	6293
GREET	323
GREETING	4241
GRIEF	5211
GRILL	2603
GRIME	4661
GRIMM	5944
GRIN	6295
GRIND	3936
GRIP	4631
GRIT	3760
GRITS	6297
GRIZZLY	443
GROCERIES	2387
GROCERY	2388
GROOM	3789
GROSS	1285
GROUND	1964
GROUNDED	6299
GROUNDS	1755
GROUP	2104
GROVE	6303
GROW	2871
GROWN	552
GROWN-UPS	567
GROWTH	727
GRUMBLE	4920
GUARD	4792
GUARDIAN	1319
GUARDIANS	6308
GUESS	1522
GUEST	4908
GUIDE	3527
GUILT	274
GUILTY	275
GUITAR	1246
GULL	2770
GULLIBLE	2968
GULLY	1061
GULP	3090
GUM	3861
GUMS	4497
GUN	841
GUNS	1813
GUSH	6199
GUT	2982
GUTS	6315
GUY	3662
GUYS	3673
GYM	357
GYMNAST	358
GYMNASTICS	359
HABIT	463
HACK	5085
HAGAAR	6317
HAGAR	6318
HAIL	4033
HAIR	1649
HAIRCUT	2327
HAIRSPRAY	547
HAIRY	1623
HALEY'S	4873
HALF	5407
HALL	3776
HALLELUJAH	6227
HALLMARK	4242
HALLOWEEN	3228
HALLUCINATION	317
HALLWAY	3777
HALO	1320
HALT	6234
HAM	2301
HAMBURGER	2617
HAMMER	2209
HAMMOCK	2875
HAMPER	2247
HAND	1799
HANDBAG	2286
HANDCUFFS	1866
HANDICAP	5168
HANDICAPPED	6332
HANDKERCHIEF	2553
HANDLE	2210
HANDS	1814
HANDSOME	2098
HANDWRITING	5246
HANDY	6334
HANG	2974
HANGER	4703
HANGOVER	6335
HAPPEN	217
HAPPENING	4609
HAPPINESS	1331
HAPPY	814
HARBOR	2754
HARD	1001
HARDLY	6339
HARDY	1655
HARD_HEADED	6342
HARD_WORK	6343
HARE	3950
HARLEM	6345
HARLEY	3111
HARM	2328
HARMFUL	2329
HARMONY	6346
HARP	1321
HARSH	5201
HARVEST	5068
HASH	5070
HASSLE	3953
HAT	2554
HATCH	2264
HATCHET	2211
HATE	1332
HAUGHTY	1877
HAUL	4283
HAUNT	6207
HAVE	6149
HAVEN	6352
HAVE_TO	6354
HAVOC	4415
HAWAII	2771
HAWAIIAN	6356
HAWK	3159
HAY	2456
HAYSTACK	2643
HAZARD	4336
HAZE	4683
HAZY	6070
HE	3663
HEAD	294
HEADACHE	619
HEADBAND	2555
HEADED	6360
HEADING	4174
HEAD_&_SHOULDERS	3465
HEAL	3049
HEALTH	3466
HEALTHY	2025
HEAP	6363
HEAR	5339
HEARING	824
HEART	1322
HEARTED	6365
HEARTH	6028
HEARTS	6366
HEART_ATTACK	5349
HEART_BEAT	6367
HEAT	3480
HEATER	911
HEAVEN	1323
HEAVIER	6368
HEAVY	2406
HECTIC	3998
HEDGE	3986
HEDGEHOG	6369
HEEL	5608
HEIGHT	4707
HEIGHTS	3907
HELD	3618
HELICOPTER	898
HELIUM	862
HELL	5282
HELLO	324
HELMET	1830
HELP	609
HELPER	825
HELPFUL	826
HELPLESS	6375
HEM	5676
HEN	4503
HER	5999
HERB	2634
HERBAL	6378
HERD	1392
HERE	120
HEREDITARY	6380
HEREDITY	6189
HERITAGE	1296
HERO	3717
HEROIN	458
HEROINE	459
HESITATE	5393
HEX	5242
HI	6252
HICK	5962
HIDDEN	4110
HIDE	2156
HIGH	107
HIGHER	6382
HIGHEST	6383
HIGHLIGHT	187
HIGHLIGHTER	6386
HIGHWAY	4198
HIGH_SCHOOL	4841
HIKE	2287
HIKER	3119
HIKING	3568
HILARIOUS	6158
HILL	1540
HILLS	3938
HILLSBOROUGH	5091
HILLY	3944
HIM	6236
HINDER	6326
HINDRANCE	6390
HINDSIGHT	11
HINGE	5641
HINT	1523
HIP	3467
HIPPIE	3928
HIS	6377
HISPANIC	5219
HISTORY	1216
HIT	164
HITCH	2047
HITCHHIKE	4199
HITLER	5481
HITS	6393
HITTER	6394
HIV	835
HIVE	2892
HIVES	6395
HOBBY	413
HOBO	3929
HOCKEY	1774
